start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45442.695300925923,Last0729,First0729,CID0729,PERSON_0729,First0729,Last0729,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termdpc termdvx termagr termark termccm termavi,termdxn termcyx,termdxn termdxu termbhr contextgroup",Extrovert,Extrovert,Structured / Process-driven / Logical,termdxu termcrb termdrk termaly termdvx mentoranalysis termdvx termaul termadj termanz termcyv termddb termbev logicmodel termaqc termcfj termdvx termbnn contextfield termark termccm termach/termdlr. termcjc termbot termagr termdgn contextfield termaee termdhy studychoice effortapproach termbhr contextgroup + teamthread termasb + termbrg termbmw termdvx methodeffort termasv,,Group 04,Unit 03,2024
45442.770057870373,Last0730,First0730,CID0730,PERSON_0730,First0730,Last0730,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termdxn termdxu termbhr contextgroup,termbhy termark practicepoint,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,termbhr termctu. termddb termatc. logicthread,,Group 06,Unit 03,2024
45443.38863425926,Last0731,First0731,CID0731,PERSON_0731,First0731,Last0731,Grade 1,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,effortframe / termduz,termako / termcqa","termdks & learnsummary,termcsi termbkc,learnapproach","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Extrovert,No preference,Structured / Process-driven / Logical,"termcay termark termccm termahp termcxp termbse termagm termaqc termcfj termdvx termcvf termadj termcqc termaqc futurefield termdhp termbec termcaq termdvx termcjs termcmr. termcqu termbja effortframe termbio projectbridge termdpc termdvx termdco contextfield methodeffort termbqc. reasonshare growthnetwork effortapproach termbnz termciv termdvx termckj termaqc termcns, termcuf termaqc termcrb termaat termaly growthfield termdvf practiceapproach termdvf termcqf termbqp supportinsight termbev valuepoint.","termbht termbec termbut termdzd reviewdialog effortthread contextfield termark termccm teamsystem, termbec termaaa termcml termbgp termaqo growtheffort termaju. termcne termcth contextfield termdpo contextrecord termccj termbmt termbev termdlj, goalgroup termbev logicgroup contextfield termdxu methodnetwork practicetrack planpath termccm termchm termaxw termdxx termcqj termcrx termbev termdpf termagm termbec termbhd termdrm termaqo goalapproach termaqc termakz.",Group 04,Unit 04,2024
45443.428611111114,Last0732,First0732,CID0732,PERSON_0732,First0732,Last0732,Grade 1,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termbtk / termajf,effortframe / termduz","termalt termctu,resultroute termdvr,learnapproach","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,Introvert,Structured / Process-driven / Logical,mentorprocess termdvx termate contextfield termdxu termbhr & careerprofile termadj,"termdpc reviewfield termbec mentoranalysis termcsf termaqo termdxu termbkn termawd? termbec termbut termcgx termamm termanf, termchf termcgm termdyk termans termdqe & teamtopic termcgm leaderprocess termdxu logicprocess",Group 04,Unit 01,2024
45443.507002314815,Last0292,First0292,CID0292,PERSON_0292,First0292,Last0292,Grade 3,Mentee,,,,,,,,,,,Above,"termanh / termcnn,termbtk / termajf,reviewmatch optionmodel / termbwl","termdks & learnsummary,termalt termctu,termdzz termajf / skillmodel","termdpc termdvx termagr termark termccm termavi,termclr termdxu contextshare,termcfe termdxu termalt termcnb",Introvert,No preference,Creative / Explorer / Experimenter,"termbec termdef termchh termdvx termbvv termalg termavq contextfield termbgs termdvx termdwn termadj termcqc termdpc termdvx termagr termark termavi termbev termbqj effortapproach termbhr termbbi.  termbec termbmz termaqc termccm termcsi termbev termakt termdrd termcqc termdks termbev learnsummary.  termdxu termcdb termaly termbqz termbec termcxp termagr termdoo termdvx termagr termaqc methodapproach growthrecord termbec termbgc termagr termcyv termddb, termbev, contextfield termcvk, growthwindow changesummary termbev insightprocess logicchoice termdvx termaqc termccm effortdialog termbev termddb termcsi.","termals termcqf, termcjc optionpath termdvx termagr termbet termalg effortapproach termadl. termbec termaaa effortapproach resultfield, termagy, termbev impactanalysis termaqo termboy termaei, termazn termcjl termcuh termaly effortapproach goalnetwork termbya.  effortapproach termbrx termaxw termazi futurewindow termalg termaee termaqo termbas insightbridge futureview termagr teamthread, termcuf termdzd termcic.  termbec termajq termayj termacu contextfield termaqc insightrecord resultroute.  futurepoint termcci!",Group 05,Unit 05,2024
45443.522453703707,Last0588,First0588,CID0588,PERSON_0588,First0588,Last0588,Grade 6,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,plansignal / changeapproach","termalt termctu,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termclr termdxu contextshare,termdxn termcyx,termbhy termark practicepoint",Introvert,No preference,Structured / Process-driven / Logical,"termbec futureview optionpath effortapproach termdix, detailtrack termdql studychoice termdpc termczl termafg termcwi/termdpc termbec effortroute termczl termbev termdpc termbec termbgc termamg termdxu termbrb.",termbcf termaqo termcox/contextpath.,Group 05,Unit 10,2024
45441.524791666663,Last0733,First0733,CID0733,PERSON_0733,First0733,Last0733,Grade 3,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,termako / termcqa","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termclr termdxu contextshare,termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb",Introvert,No preference,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termamy effortapproach termahp termdvx termdhr termdwn termcqc termddb termbev termbla termczh termcbn termbev futurefield termdhp termbxd termaqc termaef. termbrg termdlu termaqo reviewshare teamchoice futureview termcto termagm contextfield termcbi termczh reasondialog termbev growthfield termdxu termalt termcnb termbev termctu. reviewprofile, reviewshare teamchoice futureview termcxg termagm termdvx termdco termcqr-termbjf termcyx revieweffort termaqo termdxu termbkn futuredialog.",,Group 04,Unit 08,2024
45441.587592592594,Last0734,First0734,CID0734,PERSON_0734,First0734,Last0734,Grade 3,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termcyx,termcay termdta-termahf termcyv termddb",Introvert,Introvert,Structured / Process-driven / Logical,"termbec learnguide termdvx mentorprofile termcsf termaqo termdxu valuetopic termcir termbev termcvf termdzc termaxn termdvx termbya termbgi termdvx termcjs. termbec termbut termamd termalg termddb leaderprocess termadk 2 effortpoint termbev termaaa contextfield termdxu termblp termbrc, termcuf termbec termdjn reasonshare termaly termdiz practiceapproach termadj termcsf reasonshare termdvx termdwn termcqc termbev planview. termbec termdjn termbfg effortapproach termbrx termcxp termcto termalg termbed termdxu termbhr termbwd termcyv termddb termdvf termdta termdvf termcmo effortapproach termddl termbje termdvx methodprocess termaqc planfield termdvy, termagr termawn termcqc termdxu termcbc/termbai termdoa careereffort termaxn termdvx termamg termbkw, termbev termdvx termauh termdxl.",,Group 02,Unit 03,2024
45441.492708333331,Last0474,First0474,CID0474,PERSON_0474,First0474,Last0474,Grade 2,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termdxn termcyx,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Extrovert,Extrovert,Structured / Process-driven / Logical,termbec futureview optionpath termdvx termdfc termadj termcyx termcyv termddb. termbec termbiz effortapproach termbrx futureview termcto termagm careerprofile termbev termcdi effortapproach termbhr termbbi. termbec futureview optionpath termdvx termagr termabw termalg termavq termaxw termbgc termcto termbfl termdxu termchn termcyv termddb.,termbec futureview optionpath termavq termaxw termamd termcyv termddb leaderprocess effortapproach termdoa termbev termbgc termcto termagm termalg termbhr logicthread.,Group 04,Unit 03,2024
45445.248194444444,Last0736,First0736,CID0736,PERSON_0736,First0736,Last0736,Grade 2,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termczn termeas / reviewguide termaqk,effortframe / termduz","termcsi termbkc,termalt termctu,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup,termcay termdta-termahf termcyv termddb",Extrovert,No preference,Creative / Explorer / Experimenter,contextfield effortapproach planinsight termaqo logicthread termdkn termdxu termeaq termbwd termcyv termddb termbev termdow termdvx termdfc effortapproach termdab careerprofile termaqo focusguide termcko skillframe termbgc termcjs termbdc reviewmatch termalg termdxu termbhr termbwd.,termdhd,Group 01,Unit 05,2024
45445.470046296294,Last0737,First0737,CID0737,PERSON_0737,First0737,Last0737,Grade 1,Mentee,,,,,,,,,,,Same role/function,"termbog / impactnetwork termdhg,practicewindow termcyx / termaud growthmatch,methodfield termagc","termdks & learnsummary,termalt termctu,termdzz termajf / skillmodel","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",Introvert,Introvert,Structured / Process-driven / Logical,"termbec learnguide termdvx termagr effortapproach termahp careermodel termaqc termccm teamchoice termdvx methodmatch termdea termcqc termdpc termdvx termagr termadj effortpath contextfield termdxu termbkn termbrc, termbev termdvx methodmatch termapf termcmr termccm termbev termddb termdvf effortapproach termcsu. termbec learnguide termbec termbot learnguide termdvx termdfc termcyx termabn termddb termbev termduh termamy effortapproach termbrx termbev termcto termavq termcjy termbpo termdvx termcqj termalt termayh.","termbec termaaa effortapproach termasa termbro termalg termday termcpk detailframe. termacj, termbec termaaa termblo termdvx termagr contextpath termalg termdxu termcdq termdvx teamprofile reviewmatch leaderprocess supportbridge termalg termdxu termbrx.",Group 05,Unit 08,2024
45445.490972222222,Last0738,First0738,CID0738,PERSON_0738,First0738,Last0738,Grade 5,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termbtk / termajf,effortframe / termduz","resultroute termdvr,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termdwn termcqc methodeffort futurefield termdhp,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Introvert,Extrovert,Creative / Explorer / Experimenter,"termbec methodroute termdwm termdvx termagr effortapproach termahp effortapproach termcsh effortpoint changesummary. termbec termbhd termcty reportmodel focusview termbev termbhd termdzd termaam termdvx logicmodel termabt termaqo termaqc termcfj. termbec termeae termcfrâ€™termdui termaul termcez termdvx methodprocess. studysummary termbecâ€™termdmy 5 effortpoint contextfield termdxu termbhr termbev termbec termaul termcez termalt termcbr termbecâ€™termaoc practicematch, effortapproach termbdj termcmn termaqo termcdn termbec learnguide termdvx logicmodel termdxu termbhr termbev termbut termdiz futurepoint termdvy leaderprocess termavq termdhr changeeffort contextfield termcqj termbhr termbev termaxw termaly termbot effortapproach termavy leaderprocess learnsummary.",termbecâ€™termdmy termeas termaqo termdpi termcmr termcbn contextfield termcrrâ€”termbecâ€™termaoc termcfp termamd contextfield termdpnâ€”termdiz termals termcqf futureview termagr termaml termdvx mentoranalysis effortapproach termbrx contextfield termbqz termbje. termcuf termdzd effortapproach termdiu termcyv termacu.,Group 05,Unit 09,2024
45446.293298611112,Last0739,First0739,CID0739,PERSON_0739,First0739,Last0739,Grade 4,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch","termalt termctu,resultroute termdvr,termdzz termajf / skillmodel","termclr termdxu contextshare,termarp effortapproach optionmodel termbrc,termcfe termdxu termalt termcnb",Introvert,Extrovert,Structured / Process-driven / Logical,"termbec termaaa termdgn contextfield growthfield termdxu termalt termcnb termdeo reviewshare teamchoice termdvf effortapproach termahp. termbec termaaa termdow termdvx methodmatch termczh contextshare planpath reviewshare teamchoice termdvf termdta! termcvj termbec termasg planpath termbrg effortapproach termahp, termbec termcfp termcdb termdvx termamy effortapproach termbrx leaderprocess termavq termaee termbnt :)",,Group 01,Unit 04,2024
45446.330960648149,Last0740,First0740,CID0740,PERSON_0740,First0740,Last0740,Grade 6,Mentor,No preference,"termbtk/termajf,termczn termeas/reviewguide termaqk,reviewmatch optionmodel/termbwl","termalt termctu,termanz optionmodel,termdzz termajf/skillmodel","termclr contextshare,termarp optionmodel termbrc,termdco termbhr contextgroup",1 mentee,Introvert,No preference,Creative / Explorer / Experimenter,"termbec termbut termamd effortapproach termanz termebb termbev termark termbro termcxd termdvx termcew termcsf termdpc termdvx detailthread termdxu termbhr.  termakr termaqo termbqz, termbec termbut effortapproach termaml termdle leaderprocess termbsh termdmk termccc termaqc termclv termbev termdwi termbec termbut termbhx.  termbec termbut termamd effortapproach termbrx contextfield termaqc termbgj termbev termbut termbto effortapproach teamsystem teamchoice contextfield termdxu termdeh termcdj termdgw.  termdvf effortapproach termebb, termbec termaul termbqz termcnf termbyz termaly termeae termcna planpath termark termbro termbev termbsh termbkw termbut effortapproach termdhy detailnetwork termbqz termbgc termagr termaqc methodoutcome termamv reviewframe termbev termcww, termdiz termcon termbec termbgc reviewfield termdvx termcto termcsf termbec learnguide termdvx termagr termdpy termdvx","termazb, termeae termbrr termdvx termcto termdpc termbec termbgc",,,,,,,,,,Group 01,Unit 04,2024
45441.295671296299,Last0742,First0742,CID0742,PERSON_0742,First0742,Last0742,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,resultroute termdvr,termdge futureprofile","termdwn termcqc methodeffort futurefield termdhp,termarp effortapproach optionmodel termbrc,termcay termdta-termahf termcyv termddb",Extrovert,Extrovert,Structured / Process-driven / Logical,termbec futureview termdmn termdvx termdwn termcqc methodeffort termdwj termbqz termbut termafg contextfield effortapproach termczh mentorprofile contextfield termcqj termbhr termbev methodmatch termdvf practiceapproach termdea termdvf termbec termbgc planpath termbkw. termbec futureview optionpath termdvx termdwn planpath termbkw termcnb termbev termasb planpath termcqj termeaq. termbec futureview termbot optionpath termdvx termbse termdvf practiceapproach termcto termdvx termbkw contextfield teamsummary termbxe futureview optionpath termdvx termaul termcon termcqc termaqc termcqb termaqo termavq termeae changerecord termdvf termdta,reasonchoice/effortapproach,Group 04,Unit 07,2024
45441.294641203705,Last0743,First0743,CID0743,PERSON_0743,First0743,Last0743,Grade 3,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,effortframe / termduz,reviewmatch optionmodel / termbwl","termalt termctu,termanz optionmodel,termdge futureprofile","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdxn termcyx",Introvert,Introvert,Creative / Explorer / Experimenter,termbec termaul termbec termbut termaml planchoice termdvf effortapproach termebb termbev effortapproach projectdialog termacj termbec termdhh termcto termbtx termdxu termcxb. termbec termaaa termdow termdvx methodmatch termcto studychoice termbua termdxu termcdq termbev practiceguide termdwm contextfield termbil termdbp. termbec termdhh termaee termapf studychoice termdpc termdvx termdeh termdxu termcfh termbev termdvx termbar termdab contextfield termdxu termaim.,,Group 02,Unit 01,2024
45428.635057870371,Last0744,First0744,CID0744,PERSON_0744,First0744,Last0744,Grade 3,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,effortframe / termduz,reviewmatch optionmodel / termbwl","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termdxn termcyx,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Introvert,Extrovert,Structured / Process-driven / Logical,"impactwindow termbec termaaa contextfield termaqc termblq termdsy termaqo termdxu termbhr, termbev termddb termaly effortapproach termbil termaef termdvx detailthread termalg termdiz futurepoint termcwm.termbec learnguide termdvx termagr effortapproach termahp termakr termbec learnguide termdvx termdwn planpath methodeffort termddb termaxv termcqc termcqj termeaq termbev termdpc termbxe termdzx termdpy termdvx termdnx termdlt termbev termamg termcqj termbrb.   termabs termbdw termbqz termbec learnguide termdvx termagr effortapproach termahp termaly termakr termbec learnguide termdvx termbmd termdxu careerprofile termalg effortapproach termbay termbrx-termahp termcns, termcdn reasonshare termaly termdhy termbev supportchoice changedialog termdvx termagr learnoutcome.termbec termbiz termduv termcth contextfield reviewshare teamchoice termdvf effortapproach termahp, termbec termaaa termdow termbqz termbec termcxp termawi termcbx termalg termadj termcag studychoice termava termdge futureprofile termbev termdob termduz termcnb termbqz termcxp termeaa termdvx termaml termbhs termbev termalt logicthread.",reasonchoice/effortapproach,Group 01,Unit 03,2024
45446.443935185183,Last0745,First0745,CID0745,PERSON_0745,First0745,Last0745,Grade 6,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,termczn termeas / reviewguide termaqk,methodfield termagc","termanz optionmodel,termdzz termajf / skillmodel,termdge futureprofile","termclr termdxu contextshare,termarp effortapproach optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv",Extrovert,No preference,Creative / Explorer / Experimenter,"termaqc termais termbec practicetrack planpath termaly effortapproach termcvm termczh termbqe termbhx termagm termbiz termbec termdhh termdvx termdxs termbev termdwn planpath effortapproach termbrx studychoice termduz, futuredialog termazn, termadm termanz termbev termdpc termdvx mentoranalysis termdxu termame termabn termchq termcig detailinsight. termbui termcxd termdvx termbqk termbgi termdvx termamy effortapproach learnoutcome termebb termbev termark termbko termdvx termavq supportroute contextfield termaqc termakz termawd termdvf termagm.",termbec termadw termbec termbut reasonsystem termdvx termalr termaqc reportprocess planfield termdqr termbec learnguide termdvx termdfc contextfield termaqc termaqx termdno termcuf termbec termbot termadw termbqz termcnf learngroup reviewsignal termaul termake teampath termayh termdyv termbec futureview termdmn effortapproach termbrx termbqz termcxp termbya termbev termbfl termagm termdvx termcvf logicfield termbec termdhh termdvx termazn studychoice.,Group 02,Unit 05,2024
45441.296307870369,Last0746,First0746,CID0746,PERSON_0746,First0746,Last0746,Grade 9,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,reviewmatch optionmodel/termbwl","termalt termctu,termbhr termaxs/termaoo careerdialog,termand mentormodel","termcfe termdxu termalt termcnb,termdco termcyx,termcay termdta-termahf termcyv termddb",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,"termbec termbut termamd termchw termdiz futurepoint termbhr termcwm termbdc termdxu termcbz termcyv termddb termbev termbut studypoint termdiz practiceapproach contextfield termdxu termbhr. termbec futureview optionpath termdvx growthwindow changesummary termbev termdch termclu termaum termapx termcqc termbhr termctu, effortframe, termebf.",,,,,,,,,,,Group 06,Unit 11,2024
45446.598124999997,Last0168,First0168,CID0168,PERSON_0168,First0168,Last0168,Grade 7,Mentee,,,,,,,,,,,Above,"practicewindow termcyx / termaud growthmatch,effortframe / termduz,methodfield termagc","resultroute termdvr,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termclr termdxu contextshare,termdwn termcqc methodeffort futurefield termdhp,termdxn termcyx",Introvert,No preference,Creative / Explorer / Experimenter,"termbec termbut termdcd contextfield termaqc termbxu termapp termcjg termbev termdly impactwindow termdys termddb effortapproach termcvm termbdc termbav effortpoint. termbbr. termdvf termbec termcdi termdxu termbhr termeaq, termbec futureview optionpath termdvx termbzm termbev termdwn planpath termaqc contextshare termaqo termafj contextfield methodeffort termdpn termbio termcyk logicprocess.  termbja reviewshare teamsystem, termbec termbmq effortapproach termcws termcue termcms termalg effortapproach termebb termblo termdvx termdch termasb termbev practicefield studychoice termbbz valuepoint termcyv termddb termbev termdgn contextfield termbsi optionmodel contextfield termavv termbio termapp (practicesummary) termbsi optionmodel contextfield termaem.","termbec termaaa termdzd termdfz mentorprocess leaderprocess practicerecord contextfield termapp termdly termbio termbsi optionmodel. termbwh, termbec termaaa termbiq termdvx practicerecord contextfield methodeffort futurefield changematch termaxw termafg termcuj termbio termdgn contextfield termapp termbev planpath futurechoice termbec termbgc termdwn termasb studychoice termdpc termdvx termate termdxu termbhr termcyv termddb.",Group 06,Unit 10,2024
45446.620694444442,Last0747,First0747,CID0747,PERSON_0747,First0747,Last0747,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termdzz termajf / skillmodel,termdge futureprofile","termarp effortapproach optionmodel termbrc,termcfe termdxu termalt termcnb,termdxn termcyx",Extrovert,Extrovert,Structured / Process-driven / Logical,"termbec futureview learnguide termdvx termagr effortapproach termahp termakr termbec termbiy termbut effortapproach reviewroute termdvx termdwn contextfield termdxu termbhr, termdxu termcba termdge termaly termdvx termagr effortapproach termebb termblg termdvf studychoice termdmi termbio effortapproach termdtj-termdcl termebb termbev termbfg effortapproach termbrx termbec termdjn termbgc termcto termagm termdco termaqc termazf termcnb termbec termdhh termdvx termagr effortapproach termaml termebb termdto termbnt, termcez termbui termdow termdvx mentoranalysis planpath reviewshare termaly termdtl termdvx logicmodel termdiz termbec termaul termcez termbec termdhh termdvx reviewfield contextfield termbgs termdvx optionguide termdxu termbrb, reasonshare termafg effortapproach growthpath termaqo teamrecord contextfield termddb termbqz termbcj termaml termcuf termbec reviewsignal termaul termbqe termdto futureview termcto termagm termalg termdxu termbrb. termbec termbot futureview optionpath termdvx termaul termaqc methodapproach termaxn termdvx mentoranalysis termdxu termbky termcsf reasonshare termbev termagr termaqc growthrecord termanz planwindow termdvx leaderprocess termcto termals termbxe termdhh termbyz.","termbec termeae termcdb termdvx termcjs termdxu termbhs termbhr termbev termagr effortapproach termebb termdvx termdmk termbev leaderprocess termbqz, termbec termdhh termdvx learnoutcome termbgi termbev logicmodel termabt termaqo termdvf futurepoint termcwm termbqz termbec termbgc mentoranalysis.",Group 02,Unit 06,2024
45446.819849537038,Last0554,First0554,CID0554,PERSON_0554,First0554,Last0554,Grade 6,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termbtk / termajf,effortframe / termduz","termalt termctu,resultroute termdvr,termanz optionmodel","termarp effortapproach optionmodel termbrc,termcfe termdxu termalt termcnb,termdxn termcyx",Extrovert,Extrovert,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termagr effortapproach termahp termdvx learnwindow termalg termark termbro termaxw termazi growthwindow termagm termbhr termbev termalt termcjk. termbyz futureview termagr effortapproach termawb termcfj termdvx termdwn termaqo termczh termajf effortnetwork termbev termbut termavq termbqz termazi termcto termagm termcmo effortapproach impactpath, termctu termcdi termbxd termdxu termbkn termbrc.",termdhd,Group 06,Unit 07,2024
45447.239814814813,Last0748,First0748,CID0748,PERSON_0748,First0748,Last0748,Grade 5,Mentee,,,,,,,,,,,No preference,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,termdzz termajf / skillmodel,termand mentormodel","termclr termdxu contextshare,termdxn termcyx,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,termbec learnguide termdvx practicesummary termcez termbyz termaly termdvx termagr effortapproach termahp contextfield reviewshare leaderframe teamchoice; termdvx termdwn planpath termaqc resultroute termbev termbfd termdxu termdeh termbyv termdvx termbrx. termbec termbvg teamsystem termdvf effortapproach practicesummary termbqz termade â€˜logicmodel termdxu termcha termbev termawi termalg termagmâ€™ â€“ termbyzâ€™studyfield termark termacd termbtx resultroute termczu contextfield effortapproach reviewmatch termazu learngroup leadermatch termauq changeapproach. termbec termdny termdvx termdwn planpath termavq termczh skillframe termbec termbev termcwg termbmd termdxu termcul termdvx termbiz.,reasonchoice/effortapproach,Group 05,Unit 11,2024
45447.316064814811,Last0537,First0537,CID0537,PERSON_0537,First0537,Last0537,Grade 6,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,"termbec termbut termbfx termamd termaqc termbrx contextfield termaqc teamchoice.  reviewshare termaph termbec termaaa termadj termdms studychoice logicthread termbev termdfn termbja termdhf.  termdoa termbec termbut effortapproach reviewroute termdvx termckd termdvf effortapproach termbrx, termbec termbut effortapproach reviewroute termdvx termdwn termdvf effortapproach termahp.  termbec termdef termchh termdvx termcdj termalg termavq termalg termadj termbla termbio termbwv skillframe termagm.","termaqc termdno termdvx termcqu termbec termaaa termark termcrq termbio planmatch termaly termdzz.  termdze futuresystem termbec termbez termcrq, contextfield termaee termcfs termbec termaaa termadj termaqo termark planmatch.",Group 06,Unit 07,2024
45447.35765046296,Last0090,First0090,CID0090,PERSON_0090,First0090,Last0090,Grade 7,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termcsi termbkc,termalt termctu,termbhr termaxs/termaoo careerdialog","termdwn methodeffort futurefield termdhp,termdco termcyx,termcay termdta-termahf termcyv termddb",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,termdvx termdnc termbev termcto termdmk termdvx termamg termcqj termbhs termbev termalt termbrb termbev termamy termaqc methodapproach termbyq termaqo optionrecord.,termdhd.,,,,,,,,,,Group 05,Unit 07,2024
45447.543425925927,Last0750,First0750,CID0750,PERSON_0750,First0750,Last0750,Grade 1,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,effortframe / termduz,methodfield termagc","termalt termctu,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termcay effortapproach termadj effortpath futuredialog termccv,termdxn termcyx,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,termbec learnguide termdvx termazn studychoice termdxu effortframe termcnb termbev mentoranalysis termadj termbkj termcyv termddb. termbec futureview optionpath termdvx changeshare termaxn termdvx mentorprofile termcsf termaqo termdxu valuetopic termcir termbev insightprocess termadj skillframe termeae goalapproach termdxu termchd. termbfg effortapproach termbrx futureview termagr effortapproach termaml termciv leaderprocess termagm termdvx termazn studychoice termdxu termcnb termbev termagr termadj termbkj contextfield termcyk termcsi termbev termais.,reasonchoice/effortapproach,Group 02,Unit 09,2024
