start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45054.302777777775,Last0365,First0365,CID0365,PERSON_0365,First0365,Last0365,Grade 2,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termdxn termcyx,termdxn termdxu termbhr contextgroup",Extrovert,No preference,Creative / Explorer / Experimenter,termdxu termbdw leaderprocess termbrg effortapproach termahp termaly termdvx learnwindow termalg termabs growthrecord termaxw termdil termdxu termbrb. termbyz termaly planfield leaderprocess termagm termdvx termbut termavq termaxw termbgc termcrm termdvx termdpc termbui termcqb termcqc termaqc termctf termaqo effortapproach termdph termdjy. termbec termcdb termdvx termbux termalg termdxu termbrx termbev termbut termbkw termagr termavq termbec termbgc termddo termdwm studychoice effortpoint termcne termaqc teamsystem teamchoice.,,Group 06,Unit 07,2023
45054.50833333333,Last0366,First0366,CID0366,PERSON_0366,First0366,Last0366,Grade 3,Mentor,No preference,"termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch,termako/termcqa","resultroute termdvr,termand mentormodel,termdge futureprofile","termclr contextshare,termdwn methodeffort futurefield termdhp,termbhy termark practicepoint",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termagr effortapproach termbrx termakr termbec termbmz termbsh termdmk, termbev termbot termdfn planpath termbkw. termdxu termaaw termdvf effortapproach termbrx termafg termdvx termagr termdpy termdvx termcto termdhy termdxu termahp termalg termcig termdvy termbxe termbut, termbev termdvx termcto termbkw termcjs contextfield termaee termciv. termdxu termdei termdfw termafg termaqc termbpa, termbev termdvx termbot termdwn termadj termcqc termcez termbxe reviewfield contextfield termcqj termbrc termcyv termddb.",termdhd,,,,,,,,,,Group 02,Unit 03,2023
45051.275,Last0367,First0367,CID0367,PERSON_0367,First0367,Last0367,Grade 2,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,termbui termdgn contextfield termbrg effortapproach termahp termakr termbec learnguide termdvx termcjs supportinsight termbev valuepoint. termbec learnguide termdvx termdie termdxu termduz termbev effortframe termcnb. termbec termbot learnguide termdvx termdwn termadj termcqc termczh termbhr teamrecord termbwd termcyv termddb termbev reporttrack termdxu termbhr termcel. termbec termadw reviewshare termcxp termagr termaqc methodapproach termcfj termdvx termckd termagm changedialog termbev termdhy.,termcpr,Group 01,Unit 10,2023
45054.62708333333,Last0006,First0006,CID0006,PERSON_0006,First0006,Last0006,Grade 5,Mentor,No preference,"termbtk/termajf,termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch","termdks & learnsummary,termalt termctu,termanz optionmodel","termdpc termdvx termagr termark termccm termavi,termarp optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv",2 mentees,Introvert,No preference,Structured / Process-driven / Logical,,,,,,,,,,,,Group 04,Unit 02,2023
45054.67222222222,Last0368,First0368,CID0368,PERSON_0368,First0368,Last0368,Grade 6,Mentee,,,,,,,,,,,Above,"termanh / termcnn,termbtk / termajf,effortframe / termduz","termdks & learnsummary,termalt termctu,resultroute termdvr","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Extrovert,Extrovert,Structured / Process-driven / Logical,"termdvf termark termddu termaxw termdsx termamd termalg termaqc termaef leaderprocess termdvp skillframe effortapproach termaph, termbec termaaa termdgn contextfield termdbk termdxu termatp termbev termdfr / termdfn termadj termcqc termddb. termbec termaaa termdgn contextfield careerfield termalg termdmk revieweffort termaqo termdxu termbiu termaxw termbgc growthwindow termagm effortapproach termbfh termccx. termbot, termbec futureview optionpath termdvx termbmd termdxu termcnb termduv termdfn planpath termdmk termdvx termcto termbck termagm termchh contextfield termdxu termbhr.",,Group 01,Unit 11,2023
45053.78680555556,Last0369,First0369,CID0369,PERSON_0369,First0369,Last0369,Grade 1,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termbtk / termajf,termczn termeas / reviewguide termaqk","termalt termctu,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termcay effortapproach termadj effortpath futuredialog termccv,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Extrovert,Extrovert,Creative / Explorer / Experimenter,termbec learnguide termdvx termagr effortapproach termahp termdvx termbwo termbhr focuspoint termbev termdwn termdpc termdvx learnoutcome detailthread termdxu termbhr. termbec termbot termdef termbvy termdvx termdfn termdiz practiceapproach planpath termdxu termbrx.,"termbyz futureview termdzm effortapproach termbrx termaxw termaly reportguide termagm contextfield termavo, termdtc.",Group 04,Unit 01,2023
45055.270833333336,Last0370,First0370,CID0370,PERSON_0370,First0370,Last0370,Grade 2,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termcyx",Introvert,No preference,Creative / Explorer / Experimenter,supporteffort effortapproach termdzc termcra termbwd termcyv termddb termcwi termcmr termdxu termblp impactprofile. termbec termaaa mentorprocess termdvx careerprofile termbev termdwn termcqc termaqc termdup termcwm termbqz termddb termdsx termdvx termckd. termcqu termbyz termagr leaderprocess termbgi termbio effortgroup termagr effortapproach resulttopic termaxw termazi insightpoint effortapproach termcnv contextfield termaqc termcrj. termalg termagm termcdj termayr termbec termdjn reviewshare futureview termagr effortapproach termawb termcfj termdvx learnwindow termalg termavq/termanz termbqz termbut termaqc termakz termeas termdvf termbgi.,termcpr,Group 02,Unit 11,2023
45055.25208333333,Last0371,First0371,CID0371,PERSON_0371,First0371,Last0371,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termdxn termcyx,termdxn termdxu termbhr contextgroup,termcay termdta-termahf termcyv termddb",Introvert,No preference,Creative / Explorer / Experimenter,"termbec futureview optionpath termdvx termagr effortapproach termahp termakr termbec futureview optionpath termcyj termcag studychoice termdpc termdvx detailthread termdxu termbhr termcyv termddb. termcjc optionpath termaqc termcfj termdvx termbns termaqc termbla termbev termdco termdxu termalt termcnb. termbui termcty termalh termakf termbyz effortsignal termdvx effortframe termbev termbec termapm termbqz termaly effortapproach termbne termdwo termdvx termbrg termapj termbwd. reasonshare termaly termebd termaqo termcqd termcfj, termbec reviewsignal learnguide termdvx termbke termcsf termakr termbui termaan termbev termbxw.",termcjc termeae optionpath termdvx termdcx termbqz termbec termbut termcez termbec termadw termdvx termagr effortapproach reviewroute termaqo termbre termcnb termbqz termbec reviewsignal termdss termaul termdpc termdvx termdwv termdvx termdxu termbuv termbhr termbwd.,Group 03,Unit 08,2023
45055.30347222222,Last0259,First0259,CID0259,PERSON_0259,First0259,Last0259,Grade 1,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,termako / termcqa","termcsi termbkc,termalt termctu,termdge futureprofile","termcfe termdxu termalt termcnb,termdxn termcyx,termcay termdta-termahf termcyv termddb",Extrovert,Extrovert,Structured / Process-driven / Logical,"termbui termdgn contextfield termcay effortapproach termahp, termdvx termdwn termbev termcjs, valuepoint & supportinsight.",termcpr.,Group 02,Unit 11,2023
45055.322916666664,Last0372,First0372,CID0372,PERSON_0372,First0372,Last0372,Grade 6,Mentee,,,,,,,,,,,Above,"termbtk / termajf,reviewmatch optionmodel / termbwl,methodfield termagc","termcsi termbkc,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termclr termdxu contextshare,termarp effortapproach optionmodel termbrc,termcay termdta-termahf termcyv termddb",Extrovert,No preference,Creative / Explorer / Experimenter,"termbec futureview optionpath termdvx termdwn planpath termbas termaxw termbut termamd termcdn termbec termaaa termdrc. termbec termadw termbyz termaly planfield termdvx termdwn planpath termdmk termalg termczh contextshare termbev reviewshare teamchoice termdsx termaaq termagm reviewfield termbqz contextfield termaqc termbgj. termdvf effortapproach termahp, termbec termcdb termdvx methodmatch termclu planpath termdxu termbrx termbqz termaaf termagm termagr effortapproach learnoutcome termebb. termbtm termdvf termbec logicmodel studychoice effortapproach termdzc termbrc termbxd termaqc termebr.",,Group 06,Unit 04,2023
45055.50277777778,Last0373,First0373,CID0373,PERSON_0373,First0373,Last0373,Grade 6,Mentee,,,,,,,,,,,Above,"practicewindow termcyx / termaud growthmatch,effortframe / termduz,methodfield termagc","termalt termctu,termbhr termaxs/termaoo careerdialog,learnapproach","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Extrovert,No preference,Structured / Process-driven / Logical,,,Group 03,Unit 08,2023
45055.822222222225,Last0374,First0374,CID0374,PERSON_0374,First0374,Last0374,Grade 4,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,reviewmatch optionmodel / termbwl","termalt termctu,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termcyx",Introvert,Introvert,Creative / Explorer / Experimenter,"termbec learnguide termdvx termamy effortapproach termahp contextfield termaqc termcbc termaqo termcjh termbin termalg termdxn termaqc termazf termcnb, careerprofile termbev termdiq designfield termdvx termamy effortapproach termebb termcyv termddb!",termacu mentorchoice termdoy skillthread skillwindow termaqc termbqc termbec termebt termdvx termbga termahh!,Group 02,Unit 05,2023
45055.88125,Last0375,First0375,CID0375,PERSON_0375,First0375,Last0375,Grade 3,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,resultroute termdvr,termanz optionmodel","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,termbec learnguide termdvx termcjs termdxu termalt careerprofile. termdvx termaok termddb termcyv termbil revieweffort termaqo termdxu futurefield termcob. termbec learnguide termdvx termdie termdxu termanz termcnb termbev termdwn termdvx termdfc termdxu termbkn termcnb termbev termcrn contextfield termbgs termdvx termagr learnoutcome termbml leaderprocess effortapproach termcqr-termbjf termdsz termcyv termddb.,reasonchoice/effortapproach,Group 03,Unit 06,2023
45056.27013888889,Last0376,First0376,CID0376,PERSON_0376,First0376,Last0376,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termarp effortapproach optionmodel termbrc,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Extrovert,Extrovert,Structured / Process-driven / Logical,"termbrg effortapproach termdpd termdlp termdph termddu, termbec changeshare termbyz growthprocess termdvx termaul termdpc termdvx termdae detailthread termacu termaqc termaps termaqo termaqc termdph futureprofile. termbec learnguide termdvx termdwn planpath termavq termbqz termdsx termclu studychoice termdpc termdvx termdae termdco effortapproach termbhr termbbi, termdfc termaqc ""termcpw"" termamk, termbev termbse termcag studychoice termdpc termdvx termdfc effortapproach learnoutcome effortframe resultroute.",termdxu resulttrack termdge termaly termdvx optionguide effortapproach termaov-termdog termawd termbev termals termbec termazi termagr termabw termalg termbjq termbqz termdsx termaqc termdea termaqo termdpc termdvx termaup reviewshare termdge futureview termagr methodgroup termazd.,Group 06,Unit 06,2023
45056.282638888886,Last0377,First0377,CID0377,PERSON_0377,First0377,Last0377,Grade 4,Mentee,,,,,,,,,,,Above,"termanh / termcnn,effortframe / termduz,reviewmatch optionmodel / termbwl","termalt termctu,resultroute termdvr,learnapproach","termclr termdxu contextshare,termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb",Introvert,No preference,Structured / Process-driven / Logical,,,Group 02,Unit 04,2023
45056.34583333333,Last0378,First0378,CID0378,PERSON_0378,First0378,Last0378,Grade 3,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,methodfield termagc","termdks & learnsummary,termalt termctu,learnapproach","termdpc termdvx termagr termark termccm termavi,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Creative / Explorer / Experimenter,,,Group 03,Unit 03,2023
45056.35763888889,Last0379,First0379,CID0379,PERSON_0379,First0379,Last0379,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,reviewmatch optionmodel / termbwl","termcsi termbkc,termalt termctu,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Extrovert,Extrovert,Creative / Explorer / Experimenter,termbec termawg termaqc termddb futuredialog reviewshare termaph termcyv 22 effortpoint supportframe termdgb termcsf termaqo termcua. reviewshare termaly termdxu termdpd leaderview termchd termbev termbec termddc termdvx termbut effortapproach termbrx termbvu termagm termdpc termdvx detailthread termbja reviewshare futurefield termbev termdxu termbhr. termbec learnguide termdvx termcjs termdvf effortapproach futuredialog termccv termbev termbec termdjn termaqc methodapproach termciv termaly termdvx termdwn planpath termavq termaxw termdsx termamd contextfield termdxu goalprofile termazu termbev learnsystem!,termcpr.,Group 05,Unit 03,2023
45056.42013888889,Last0380,First0380,CID0380,PERSON_0380,First0380,Last0380,Grade 1,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,effortframe / termduz,termako / termcqa","termdks & learnsummary,termcsi termbkc,termalt termctu","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,termbec learnguide termavq termdvx termdhj termagm termdvx termamy learnoutcome. termbec detailprofile termdvx termagr planoutcome termdvx termajw termdxu termdge termbev termdvx termamy learnoutcome. termbec learnguide termdvx termdwn termbev termcjs termbev termbec termaoa termavq termdvx termcto termagm reviewfield termbqz.,reasonchoice/effortapproach,Group 03,Unit 08,2023
45043.29861111111,Last0381,First0381,CID0381,PERSON_0381,First0381,Last0381,Grade 3,Mentee,,,,,,,,,,,Above,"practicewindow termcyx / termaud growthmatch,effortframe / termduz,plansignal / changeapproach","termcsi termbkc,termalt termctu,termanz optionmodel","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,termbui mentorprocess leaderprocess termbrx termakr termbec learnguide termdvx reviewfield termczl termcnm reviewshare reviewmatch termbna. termbui effortapproach termdzc termcra termcyv termddb termbev termdxu termdzh termaly termdvx termawz skilltopic termbui reasonframe termaqc termcyr termdtl termdvx learnoutcome termbgi contextfield termbou termciv termcqf. termdxu termcgk termdvf effortapproach termahp termaly termdvx termbut termavq resultmodel termawz effortapproach plangroup methodoutcome contextfield termdxu termcjl termbtm valuepoint. termaqc termdkk termbec termcdb termdvx termajs termaly effortapproach termcyl termbhr termbbi. termcjc optionpath termdvx planview methodeffort futurefield termdhp termbqz termddb termdsx termdvx termckd.,termbec termbut termcpr termbxp resultprofile.,Group 02,Unit 12,2023
45056.42152777778,Last0382,First0382,CID0382,PERSON_0382,First0382,Last0382,Grade 5,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,Introvert,Creative / Explorer / Experimenter,,,Group 01,Unit 02,2023
45056.58125,Last0383,First0383,CID0383,PERSON_0383,First0383,Last0383,Grade 7,Mentee,,,,,,,,,,,No preference,"practicewindow termcyx / termaud growthmatch,effortframe / termduz,reviewmatch optionmodel / termbwl","termdks & learnsummary,termcsi termbkc,termalt termctu","termdpc termdvx termagr termark termccm termavi,termcfe termdxu termalt termcnb,termdxn termcyx",Extrovert,Extrovert,Creative / Explorer / Experimenter,"termbec teaminsight termawg termddb termbev termbec termaaa mentorprocess leaderprocess termaqc termcfj termdvx termdwn termadj termcqc termddb termbev termaqc termbnl learngroup termbse. termcjc termbot optionpath termdvx termabq termdxu termdea termbev termbot insightprocess termcva termaqc termdup termcyz termbev termbit&termbec termcod termbxd termaqc termebr. termcxk, termcjc optionpath termdvx termdzu termdzc termcyx termalg methodeffort termddb termazy termbxd termaqc mentorapproach termclp.","termbec termaaa effortapproach termagg termaqo termaqc termdga termdgw, termbev termbej termaqo termaqc termamx termbec termdhy termafg contextfield methodeffort termcjd.. termdyv termcjc optionpath termdvx termbzm methodeffort termbwb termbxd termaqc termdzc termbpp termclp.",Group 05,Unit 10,2023
45057.279861111114,Last0384,First0384,CID0384,PERSON_0384,First0384,Last0384,Grade 7,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,effortframe / termduz,reviewmatch optionmodel / termbwl","termanz optionmodel,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termdxn termcyx,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Extrovert,No preference,Creative / Explorer / Experimenter,"termbrg termbqz termaum termcfp termamd termalg termaqc termaef leaderprocess effortapproach termbsp planinsight termaqo reviewmatch, termbec learnguide termdvx termdwn termadj termcqc termaqc termaef, termdpc termdvx detailthread futurefield termdjy termbev termdpc termdvx termbga termbgi termdiz termbqz  termbec termbut effortapproach termbor focusdialog contextfield termdxu futurefield termcob. contextfield termbgs termdvx termamg termbqz termdge, termbec termadw termajp termazf termdvx termbut effortpath teamsystem termbev termcux. contextfield termdxu termdhb, reviewshare teamchoice termcxp termcto termdvx termbcx termbqz resultroute.",,Group 01,Unit 12,2023
45057.35833333333,Last0385,First0385,CID0385,PERSON_0385,First0385,Last0385,Grade 6,Mentor,No preference,"termbog/impactnetwork termdhg,termanh/termcnn,termczn termeas/reviewguide termaqk","resultroute termdvr,termand mentormodel,learnapproach","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",1 mentee,Introvert,No preference,Creative / Explorer / Experimenter,"termbui teaminsight termcjh termbkj contextfield termccm, planpath termark termcla contextfield skillshare goalchoice ""termarv"" (termbui effortapproach termaye termajv).  termbec termbmz, termdwn planpath, termbev termcjs contextfield teamsystem termcbn, termbev termbec termcdb termbqp termbqz termbfz termdxu termcnb, termcwa, termbev termahs termazi termagr teamthread termdvx termavq termcjy termbev termbqz termbec termbgc termdwn planpath growthfield termbev careerdialog effortapproach termcns termalg termdxu termahp.",,,,,,,,,,,Group 01,Unit 01,2023
45057.44305555556,Last0386,First0386,CID0386,PERSON_0386,First0386,Last0386,Grade 1,Mentor,No preference,"termbog/impactnetwork termdhg,termbtk/termajf,practicewindow termcyx/termaud growthmatch","termdks & learnsummary,termdzz termajf/skillmodel,termdge futureprofile","termclr contextshare,termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termbec termaaa termdzc termdvx termddb, termcuf termbec termbut effortapproach termcqr termbla termcdj contextfield termcwy, termcea termbev reportview termazn termdzt contextfield termczh termdew. termbec termbot reviewtopic termdzd termcjs contextfield termaqc termcfx, termdiz termdxu termbla termdvf effortapproach termdjl termaly termcty termczh termdvx termaqc termdto resultshare growthfield termdwm contextfield termaqc termcfx termbla. termbqz termcno termagm termdvx termdpa termczl termbox.",,,,,,,,,,,Group 03,Unit 01,2023
45043.30069444444,Last0387,First0387,CID0387,PERSON_0387,First0387,Last0387,Grade 5,Mentee,,,,,,,,,,,No preference,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,methodfield termagc","termdks & learnsummary,termcsi termbkc,termdzz termajf / skillmodel","termclr termdxu contextshare,termcay effortapproach termadj effortpath futuredialog termccv,termcay termdta-termahf termcyv termddb",Extrovert,No preference,Creative / Explorer / Experimenter,termbec termbmz careerdialog termdxu careerprofile termbev termadt termdxu termdea. termbec futureview optionpath termdvx termbla termdfn planpath termaqc methodeffort resultapproach termaqo termaqc termbop. termbec termaaa mentorprocess termdvx termdch termcwa.,reasonchoice/effortapproach,Group 01,Unit 12,2023
45057.54236111111,Last0388,First0388,CID0388,PERSON_0388,First0388,Last0388,Grade 1,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,termczn termeas / reviewguide termaqk,reviewmatch optionmodel / termbwl","termdks & learnsummary,termalt termctu,termdzz termajf / skillmodel","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",Introvert,No preference,Creative / Explorer / Experimenter,termdwn termadj termbev termamy effortapproach learnoutcome termbro.,termcpr,Group 03,Unit 03,2023
45057.59722222222,Last0389,First0389,CID0389,PERSON_0389,First0389,Last0389,Grade 3,Mentee,,,,,,,,,,,No preference,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termdks & learnsummary,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termcay effortapproach termadj effortpath futuredialog termccv,termdxn termcyx,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,"termbec termbbm termdvx termbwa termaqc termccm termahp teamchoice termdvx mentoranalysis termcsf termaqo termdxu valuetopic termcir. termbec futureview optionpath termdvx termdfc termcns, termbev termdwn planpath methodeffort termcbw termcwa. termbec futureview termbot optionpath termdvx termcjs termdxu termaud growthmatch.",,Group 01,Unit 02,2023
45057.62152777778,Last0390,First0390,CID0390,PERSON_0390,First0390,Last0390,Grade 2,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,effortframe / termduz,plansignal / changeapproach","termdks & learnsummary,termcsi termbkc,termbhr termaxs/termaoo careerdialog","termdpc termdvx termagr termark termccm termavi,termcfe termdxu termalt termcnb,termdxn termcyx",Extrovert,No preference,Creative / Explorer / Experimenter,termbui valueguide studychoice termdpi termdxu termdea termbev termbot termbse termaqc termdea termdvx termdxu termdwj. termbec termdmn careerdialog termanr termbev mentoranalysis termdea termaqo methodeffort futurefield termbqc termbev termaqc termczh termcwm reportrecord termduv termddb. termbec learnguide termdvx termaul termcez termdtl termbec termbgc logicmodel termdvx termcto termdhr termbgi termbev termdxu methodeffort termasv contextfield termbsh termanz termdco termcmr termcqj futurethread.,,Group 06,Unit 01,2023
45057.70763888889,Last0387,First0387,CID0387,PERSON_0387,First0387,Last0387,Grade 5,Mentee,,,,,,,,,,,No preference,"termanh / termcnn,termczn termeas / reviewguide termaqk,methodfield termagc","resultroute termdvr,termdzz termajf / skillmodel,termand mentormodel","termdwn termcqc methodeffort futurefield termdhp,termarp effortapproach optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv",Extrovert,No preference,Creative / Explorer / Experimenter,"termbec termbmz termdfn planpath termdmk, termbfz termdxu careerprofile termbev growthfield termbxd termaqc termbwl.",reasonchoice/effortapproach,Group 01,Unit 12,2023
45058.16805555556,Last0391,First0391,CID0391,PERSON_0391,First0391,Last0391,Grade 2,Mentee,,,,,,,,,,,No preference,"termbog / impactnetwork termdhg,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termdwn termcqc methodeffort futurefield termdhp,termdxn termcyx,termbhy termark practicepoint",Introvert,No preference,Structured / Process-driven / Logical,"termdvf termbec effortroute termdxu termdto termaph termdgc termcyv termddb, termbec reporteffort termbec reviewsignal careerframe termbut effortapproach termbrx termbio termavq termbec termbgc termbmy termbgi termdvx termdkn termdxu termbkn termbrc termbev termdxu termcrj termbwd termcyv termaqc termaef. termbec termdjn optionpath termbec reviewsignal careerframe termbut effortapproach termdhy termbxf termbwd termblg, termbtm termakr termbec termaaa termaqc termcfp termayz termblt studychoice termdxu futuredialog termbev termbec termbut changefield termdvx termbzm termdmk optionpath termagm. termdiz, termbec termcdb termbja reviewshare termbec termbgc termdco termadj termcyx termbwd termcyv termddb, termaho termbev valuepoint.","termbec futureview termdmn termdvx learnwindow termalg termavq termbqz changeview contextfield effortapproach termblj termbrc, impactwindow termbqz termaly termdxu termbkn termbhr termdge, termdvx termagr contextfield termblj termcyv termddb. termals termbec termaaa termdzd termbet termalg termavq optionpath termbqz futuresystem, termajp termdjo!",Group 05,Unit 10,2023
45058.21944444445,Last0392,First0392,CID0392,PERSON_0392,First0392,Last0392,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,reviewmatch optionmodel / termbwl","termdks & learnsummary,termalt termctu,termdge futureprofile","termclr termdxu contextshare,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,"termbec termaoa termdvx termbut effortapproach termbrx termbqz termaly termbwv termbev termdpy termdvx termdwc contextfield termbsh termagm optionguide termaqc termbmj mentorprofile(studyfield) contextfield termdxu termddb termbhr. termavq termaxw termaly termbbg termbev termdpy termdvx termcto termalg futureprofile termdwm termark projectprocess termbhr termbbi termdvx optionguide termdxu resulttrack termbrb termbxd termddb. termbot, termavq termaxw termbgc termeae growthwindow termagm termaee termeao termbev termdxf termbqz termdxw termapx practicenetwork termcqj reviewmatch termalg termddb termbio termccj termcqj termbob changetrack.",termcpr termbxp resultprofile termdvx termcxs.,Group 06,Unit 01,2023
