start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45799.6625,Last0180,First0180,CID0180,PERSON_0180,First0180,Last0180,Grade 4,Mentor,Yes,"practicewindow termcyx/termaud growthmatch,termako/termcqa,plansignal/changeapproach","termalt termctu,resultroute termdvr,termdge futureprofile","termclr contextshare,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Extrovert,No preference,Creative / Explorer / Experimenter,"termbec termbut termamd termalg termddb leaderprocess 5 termcwi studychoice 6 effortpoint termbev practicenetwork termbqz reviewmatch, termbec termbhd termbvn learnprofile termdvx changeshare practicerecord termbxd termdxu termdeh termdun termaxw termdzx termdpy termdvx termaxq termagm termcez termbrg termcim careerframe termbhd termbev termdpc termdvx termbgd termaxw termbec termaaa termalg termdxu termalt resultapproach termdvx changeshare effortapproach termcuh termbxd termdxu termcjl. termbec futureview termdmn termdvx termdch termaqc projectinsight termaum termapx termbev termaqc learnrecord termaum termamd reviewprocess termalg termavq termaxw termceu mentoranalysis termdvf termbvn termdvf termbec termbut termamd.",,,,,,,,,,,Group 01,Unit 04,2025
45800.24375,Last0529,First0529,CID0529,PERSON_0529,First0529,Last0529,Grade 6,Mentor,No preference,"termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch,reviewmatch optionmodel/termbwl","termalt termctu,termbhr termaxs/termaoo careerdialog,learnapproach","termdwn methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termbec termbut termamd termbet termbev learnroute termdvf termbqp termbrx termbev termahp leaderprocess termbpx termbwn termbev termdzm termaqc termcbw termcyx termbto termbja termaqc termcwo. termbec termaoa termdvx termdch termbev termdwn termdze planpath effortapproach termbrx reasonmodel, termcuf termbot termbse termapf studychoice futurefield, termbhs termbev termalt logicthread termbja effortframe, termbrb.",,,,,,,,,,,Group 04,Unit 04,2025
45800.37847222222,Last0840,First0840,CID0840,PERSON_0840,First0840,Last0840,Grade 5,Mentor,No preference,"termbog/impactnetwork termdhg,termczn termeas/reviewguide termaqk,methodfield termagc","termalt termctu,resultroute termdvr,termdzz termajf/skillmodel","termdpc termdvx termagr effortapproach termcim/valuegroup termavi,termcay effortapproach termadj effortpath futuredialog termccv,termcay termdta-termahf termcyv termddb",2 mentees,Introvert,No preference,Creative / Explorer / Experimenter,"termbec futureview optionpath termdvx termagr termdpy termdvx termcto projectprofile termbwb termaox termcqj termbhr termbev methodanalysis termbkw termccj reviewshare termakv resultroute. termbec termbgc growthwindow termbkw methodapproach termabv termdvf termark termbwz, valueinsight, termbev futuredialog termccv. reviewshare futureview termagr effortapproach termawb termcfj termdvx termdnm termbyz termchh termbev termbse effortapproach termdnh termaqo termdhy termbqz termbec termebt termbec leadermatch termdvf effortapproach projectprofile termalt.","termbec futureview termdmn termdvx termazn termalg termcqn termbqz termafg termdgn contextfield termcjh termcmr termdfx/futurefield termcbb. termbec termaaa termdta termcji contextfield termaqc termben studyroute: termbty termauk, termafh, termdav, termbix termcmp, termbgv, termbft, goalsystem, termbev termdup termbyd termdzw contextfield termbtg futurefield termdhp.",,,,,,,,,,Group 04,Unit 11,2025
45800.39166666667,Last0961,First0961,CID0961,PERSON_0961,First0961,Last0961,Grade 7,Mentor,No preference,"termanh/termcnn,termbtk/termajf,practicewindow termcyx/termaud growthmatch","termdks & learnsummary,termalt termctu,termdzz termajf/skillmodel","termclr contextshare,termarp optionmodel termbrc,termcfe termdxu termalt termcnb",2 mentees,Extrovert,No preference,Creative / Explorer / Experimenter,"termbec termaba termaqc termcfj termbev futureview termdmn termdvx termaol termaqc supportpath termdvx termckd termdxu termbla termdvx termavq termaxw termaly termdnj termcmr termaqc termcns. termbqj termdon termbev termboj termafj termaxw termaly termdhl termaqi termaqo termaqf termaly termdxu termdge. insightsystem, termcjc termdmn termdvx termdwn planpath termcqj termbla termbev termdql!","termaqu termbxe termcto, termbwd termafg effortapproach termcsh termczj focusprofile termcqc termagm: termdxu termane termbtd termaly termcmb, termbec termaaa effortapproach careerwindow termavh termanh termcbn, termbev termbzo (termaxj) termarw termafg effortapproach goalgroup.",,,,,,,,,,Group 02,Unit 03,2025
45800.38333333333,Last0962,First0962,CID0962,PERSON_0962,First0962,Last0962,Grade 2,Mentor,No preference,"practicewindow termcyx/termaud growthmatch,reviewmatch optionmodel/termbwl,methodfield termagc","termdks & learnsummary,termdge futureprofile,learnapproach","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,"termbvv termaaf termagm termdco termdxu termdeh termcnb termbev careerrecord termdxu futuremodel-learnanalysis. termbyz termbbh termark termcfj termdvx termbzm termcko, termdch, termbfl termbev termdhj termbkw termdoa termbot termbue effortapproach focusthread termaqo termaib studychoice termdxu termcba. teamgroup effortapproach focusthread termaqo logicgroup termbec methodmatch termakf termbec termbax effortapproach termahp termcjs termbev termdco termcnb termbqe termdrg termcqj logicgroup contextfield termacu termbqc termaqo termcjl. termbec termbmz termbfg termaqc termcfj termdvx termawz effortapproach plangroup focusdialog studychoice reasonprocess termcjl termbev termbsh termbkw optionguide termcqj termbrb.",termbec termbut termcpr termbxp resultprofile.,,,,,,,,,,Group 02,Unit 01,2025
45800.37152777778,Last0894,First0894,CID0894,PERSON_0894,First0894,Last0894,Grade 6,Mentor,No preference,"termbtk/termajf,effortframe/termduz,plansignal/changeapproach","termdks & learnsummary,resultroute termdvr,learnapproach","termclr contextshare,termdwn methodeffort futurefield termdhp,termdco termcyx",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,"termbec termbut termarj planpath termbfg termaml practicerecord termbev termbec termdjn termbec termaaa termcyv effortapproach termafw termcdn termbec termbgc reviewfield termaqc termakz leaderprocess termdmk. termbec termbmz termanf termdmk, termbev termbsh termbkw optionguide termbrb termdvf termdta termdvf effortframe.",,,,,,,,,,,Group 05,Unit 09,2025
45800.459027777775,Last0963,First0963,CID0963,PERSON_0963,First0963,Last0963,Grade 7,Mentor,No preference,"termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch,termako/termcqa","termanz optionmodel,termbhr termaxs/termaoo careerdialog,termand mentormodel","termarp optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv,termdco termbhr contextgroup",2 mentees,Extrovert,No preference,Creative / Explorer / Experimenter,"termbec termbhd termcpe learnprofile contextfield termdxu termdeh termbhr termdvx termbut effortapproach termakd termaqo practicerecord termcto termagm termcjs termbev termdlx practicenetwork termczh termbol termaqo termdxu termbhr termbev termdiz termbec learnguide termdvx growthwindow changesummary. termbec termcdb termdvx termbse termbay careersystem, contextpath termaqa termcum termbev termcto termbbj termcqn termalg termczh termeba termdvx termamg termcqj termdeh termcww, termduv termcqj termdeh termder termbev contextfield termcqj termdeh reviewmatch. termbec optionpath termdvx termaok termanz termcml, termbzm termbkw termcdn termdyu termcyv termbev focusview termaox termcql termalg termbkw termcva termdqf termaly termbmj.","termbec termaaa termbtm termdax termcyv termbsh termctg termdad leaderprocess optionmodel termcbn termbio termamt termals termbqz termbmj termacw contextfield termcqj termbhr termaly termcnm leaderprocess termbkw. termacj, termbui termbrr termdvx termazn termalg termbjq termdms studychoice termcig termaem reasonpath.",,,,,,,,,,Group 02,Unit 09,2025
45800.47777777778,Last0246,First0246,CID0246,PERSON_0246,First0246,Last0246,Grade 6,Mentor,No preference,"termbtk/termajf,termczn termeas/reviewguide termaqk,reviewmatch optionmodel/termbwl","resultroute termdvr,termand mentormodel,termdge futureprofile","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdco termcyx",2 mentees,Introvert,No preference,Structured / Process-driven / Logical,"termdxu termdge termbev termaaw termdvf effortapproach termbrx termafg termdvx termcto termbev termauv termdvf termazy termafg growthfield contextfield termcqj futurethread. termduv methodframe focuspoint termbev changedialog, termdxu termcdb termaly termbqz termaqc termahp termcxp termabq termcqj logicgroup termbev termamy termdur contextfield termcqj termbhs termctu. termduv termbfz termdxu termawb termbio termdpu termcwa contextfield termdph termccw, termdxu termcdb termbyz termbji termdmk termaqc termcqb termbqz termbxe termafg termdzd termaeq contextfield reviewshare termeaq.",termcpr termbxp resultprofile,,,,,,,,,,Group 04,Unit 04,2025
45800.27916666667,Last0964,First0964,CID0964,PERSON_0964,First0964,Last0964,Grade 4,Mentor,No preference,"termbog/impactnetwork termdhg,effortframe/termduz,termako/termcqa","termalt termctu,termdge futureprofile,learnapproach","termdwn methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",1 mentee,Extrovert,Extrovert,Creative / Explorer / Experimenter,"supporteffort termdyz termdvx termbwa termaqc futuredialog termaqo practicerecord termakr termbec termbgi termbut termarj careerprocess planpath termacu termaqc practicerecord termaum leadermatch practicenetwork termdxu changeapproach termbev termbhr, termbev termbec termcdb termdvx termdnm termbyz termchh termdvx termdmk. supporteffort termdow termdvx termcbv termdxu careerprofile termabn termaqc termddb termciw, termbev termbut termadj termbiq termamw termdrs termalg termazy revieweffort termaqo termdxu termdeh termaxm. termbec termbot termcdb termdvx termasi changeeffort focuspoint, leaderapproach termbev termagr effortapproach termdnh leaderprocess teamprocess termbev termbiq termakw termbwd termcyv termddb.","supporteffort effortapproach termblc termceh termbev effortapproach contextpath, termdiz termbec termdjn termbtm teamthread termdvx methodeffort termcfn mentorprocess leaderprocess termbhr focuspoint, logicthread termcwm termbev termbog termbte termbqc contextfield termaqc termdrz/contextpath termbje.",,,,,,,,,,Group 06,Unit 05,2025
45800.373611111114,Last0965,First0965,CID0965,PERSON_0965,First0965,Last0965,Grade 7,Mentor,No,"termbtk/termajf,effortframe/termduz,reviewmatch optionmodel/termbwl","termalt termctu,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termarp optionmodel termbrc,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",1 mentee,Extrovert,Extrovert,Structured / Process-driven / Logical,"termbec termaaa termdgn contextfield termbrg effortapproach termbrx termdvx termdch termdxu termdea termbev termbhr termcfh termdvx termcto termduo termcjs termbxd termddb, termbev termaqk termark focusdialog contextfield termcqj termbhr. termbec termaaa termbem termdvx termdzu termark termbcl termdfn termbev termdwn termdzc contextshare, termbev termcto termcmo effortapproach focusguide termdge-termbnj termbzq termcdn learngroup termbqp termbgc focusoutcome.",termdhd.,,,,,,,,,,Group 03,Unit 05,2025
45800.9125,Last0711,First0711,CID0711,PERSON_0711,First0711,Last0711,Grade 2,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,plansignal/changeapproach","termalt termctu,termanz optionmodel,termdge futureprofile","termclr contextshare,termarp optionmodel termbrc,termcfe termdxu termalt termcnb",2 mentees,Introvert,No preference,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termagr effortapproach termbrx contextfield reviewshare teamchoice termakr termbec termadw termbec termbut mentoroutcome termbpn termcjl termcwa, supportinsight termbev practicenetwork termdxu termbkn 17 termaph termalx termckx termbhr. termdki termbut termacu termdwg planeffort termcjl termcyv termaqc termczp termbev termaqc impactrecord. termbec futureview termagr termczb termdvx termcto termdbi termaqc termafj termaqo termdid.","termbec futureview optionpath termbxp termaux termdvx termagr termbhx leaderprocess termdxu termdjs termctk termdvf termbrx contextfield termaqc termbyh termccm teamchoice. effortapproach learnmodel mentorchoice termbec termdjn termchy termcqc termbqz termbhd termdzd termamu termebv termaly ""termaed"".",,,,,,,,,,Group 03,Unit 11,2025
45785.59375,Last0966,First0966,CID0966,PERSON_0966,First0966,Last0966,Grade 4,Mentor,Yes,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termclr contextshare,termdco termbhr contextgroup,termcay termdta-termahf termcyv termddb",2 mentees,Extrovert,No preference,Creative / Explorer / Experimenter,"termbec futureview optionpath termdvx termagr effortapproach termbrx termdvx termasi changeeffort termaqc termbjb termdvx termaqc termbmj termcma termahk/termazy.  termbec termbut termamd contextfield termaqc termcgn optionmodel leaderprocess 12 effortpoint & termbgc termdch termdxu termdea, termbyb, termbla, & termdwi termaqc termcqn termbgc termdwn planpath & termagr learnoutcome termazy. termbyz termbgc termbot termeaa termdvx learnoutcome & careertopic termeaz termcwa.",termdhd termalg termblg termaqo termaqc termaqx.,,,,,,,,,,Group 03,Unit 06,2025
45785.33819444444,Last0199,First0199,CID0199,PERSON_0199,First0199,Last0199,Grade 5,Mentee,,,,,,,,,,,Above,"termbtk / termajf,plansignal / changeapproach,methodfield termagc","termalt termctu,termanz optionmodel,termand mentormodel","termarp effortapproach optionmodel termbrc,termcfe termdxu termalt termcnb,termbhy termark practicepoint",Extrovert,No preference,Creative / Explorer / Experimenter,"termdvf termbec termdfl termdvx termcjs contextfield termdxu termbhr, termbec futureview optionpath termcag termbna termahj termaqc termdph termdig. termbec termaoa termdvx termagr termdcm termdvf termbec detailthread termajf, termbev termbec termcaq termdvx termdco termcmr effortapproach termauq termebb. reasonframe studychoice termaqc supportpath termaqo termauq termajf termbev termbed termdgm termdmk termaly termaqc termcrb termdke termbqz termbec futureview optionpath termdhy contextfield.",reasonchoice/effortapproach,Group 05,Unit 04,2025
45804.254166666666,Last0199,First0199,CID0199,PERSON_0199,First0199,Last0199,Grade 5,Mentor,No preference,"practicewindow termcyx/termaud growthmatch,effortframe/termduz,termako/termcqa","termdks & learnsummary,termbhr termaxs/termaoo careerdialog,learnapproach","termdco termcyx,termdco termbhr contextgroup,termbhy termark practicepoint",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,"termbyz termaly planfield termdvx growthwindow changesummary termbev termdch termaqc termczl termbqz termbec termbut termapx studychoice termdxu termbhr termeaq termcwg termaeg. termcsi termbev termdhy termbxd reviewshare termbje termaly termbot effortapproach termdab termaju termaqo termdzv, termbqe termaly termcdy termbec futureview optionpath termdvx termcto effortapproach termahp termcjs termcqj termcsi termbev termdhy termbxf. termbec termcaq termdvx termagr effortapproach termcxj termaqo termanz, termbev termcdb termdvx methodanalysis termabs studychoice termcqj termeaq. termdvf effortapproach termbrx, termbec termcxp termbot termagr termdpy termdvx termcjs contextfield termdxu termdeh termajf termcnb contextfield effortapproach termadj termauq termciv.",reasonchoice/effortapproach,,,,,,,,,,Group 05,Unit 04,2025
45804.25625,Last0967,First0967,CID0967,PERSON_0967,First0967,Last0967,Grade 8,Mentor,No preference,"termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termalt termctu,termdzz termajf/skillmodel,termbhr termaxs/termaoo careerdialog","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,termbec termbiz contextfield termacu termcpn termaqo termcjl learngroup termbut termaqc termapd termdvx termcto termavq termaxw learngroup termcvj termdzx. termbec termdpa reviewshare termark termcfj termdvx insightpoint termdxu termcjl termcwa termdvx termcto termavq termamg termcqj termdeh termbrb. termdxu termdfw termaly termdvx termcto termavq planapproach termdto mentorprofile termauz termdvx termcqj termbrb.,,,,,,,,,,,Group 06,Unit 11,2025
45804.34166666667,Last0235,First0235,CID0235,PERSON_0235,First0235,Last0235,Grade 8,Mentor,No preference,"termanh/termcnn,termbtk/termajf,practicewindow termcyx/termaud growthmatch","resultroute termdvr,termanz optionmodel,termdzz termajf/skillmodel","termdpc termdvx termagr effortapproach termcim/valuegroup termavi,termarp optionmodel termbrc,termcay termdta-termahf termcyv termddb",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,termcjc optionpath termdvx termamy effortapproach termbrx termakr termbec termbhd termdfu termbxe designfield termadj termbev termbec termbgc termdch termdxu termcwa termalg termdmk termdoa termdfn planpath termaqc termahp termdvf termdta.,,,,,,,,,,,Group 03,Unit 11,2025
45792.69513888889,Last0968,First0968,CID0968,PERSON_0968,First0968,Last0968,Grade 7,Mentor,No preference,"termbtk/termajf,termczn termeas/reviewguide termaqk,methodfield termagc","termalt termctu,resultroute termdvr,learnapproach","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",2 mentees,Extrovert,No preference,Creative / Explorer / Experimenter,termbec termbut termarj planpath termaqc projectinsight termaqo practicerecord termbqz termbec termbut leadermatch termcyv termddb termbev termaaa termbrr termdvx reviewfield termaqc termakz leaderprocess termdmk.,termbec termbut termamd effortapproach termbrx termbev termahp termbja termdbf contextfield termaqc termbgj termcuf termbut termdzd termbja termccm/termcim/valuegroup. termdow leaderprocess termaee termcug termals reasonshare termafg changewindow contextfield detailnetwork termaqo termaqc teamchoice termbio supportbridge/ termbua termaaw.,,,,,,,,,,Group 01,Unit 06,2025
45799.57638888889,Last0969,First0969,CID0969,PERSON_0969,First0969,Last0969,Grade 2,Mentor,No preference,"termbtk/termajf,effortframe/termduz,plansignal/changeapproach","termdks & learnsummary,termdzz termajf/skillmodel,learnapproach","termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx,termdco termbhr contextgroup",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,"termdvf effortapproach termcex termaka, termbec termbut termaaq termeaz detailthread termbja termaql termaim. reviewshare termdsx termaaq termagm termcxm contextfield studychoice termdxu termapd termdvx termbpw impactdialog termbev termanx. termbec termdjn termbqz termbec termbgc termcto termdhy termdmk termbev termbwy termbkw termdvx termdlx.","termbec termbut termaaq termbpx valuechoice termazy contextfield termcqj termbkn termbrc, termbja careersystem termbev termapn.",,,,,,,,,,Group 05,Unit 08,2025
45804.447222222225,Last0621,First0621,CID0621,PERSON_0621,First0621,Last0621,Grade 8,Mentor,No preference,"termczn termeas/reviewguide termaqk,effortframe/termduz,reviewmatch optionmodel/termbwl","termalt termctu,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdco termbhr contextgroup",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,termbec termadw contextfield termaqc termbty termaqo teamsystem termbev termbut termawk termcgd termdvf effortapproach termbrx termbev designoutcome termdvx termdmk practicenetwork termdxu termbhr. termbui termbfx termbrr termdvx termdch learnrecord planpath termdxu termdeh termcwa contextfield termcbc termbqz termbyz termbgc termcto termavq studychoice termcqj termdeh termbhr termeaq. termbec termbtm learnguide termdvx reviewfield termcez termbec termbgc termdvx termcto methodeffort termcnd termbev termanz termaqo studyprocess termdlx.,termcpr,,,,,,,,,,Group 03,Unit 04,2025
45807.37430555555,Last0652,First0652,CID0652,PERSON_0652,First0652,Last0652,Grade 6,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termbtk / termajf,termczn termeas / reviewguide termaqk","termdks & learnsummary,termalt termctu,termdge futureprofile","termcfe termdxu termalt termcnb,termbhy termark practicepoint,termcay termdta-termahf termcyv termddb",Introvert,Extrovert,Structured / Process-driven / Logical,termbec learnguide termdvx termdpa termanz termbqz termdef optionpath termagm termbio termcga contextfield termcbn termbqz termbec termccm termdvx termagr contextfield. termcjc optionpath termark practicepoint leaderprocess termcdn termbec learnguide termdvx termagr contextfield termaqc termcrj. termcjc termdmn termdvx termagr termbet termdhe termdbw effortapproach termdab termebb termdvf termbec termbiz termcqc focusprocess planpath termcnn practicesignal termdvx termaqq termapc termbev termcez termbqz futureview logicmodel..,,Group 03,Unit 02,2025
45807.37430555555,Last0970,First0970,CID0970,PERSON_0970,First0970,Last0970,Grade 3,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termanh / termcnn,effortframe / termduz","termalt termctu,resultroute termdvr,termdge futureprofile","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,termbec futureview optionpath termdvx termaul termcqc termbia termcbn termbev termcnb termdvx termbga termdxu termalt termcnb.,,Group 06,Unit 02,2025
45807.373611111114,Last0971,First0971,CID0971,PERSON_0971,First0971,Last0971,Grade 3,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termdzz termajf / skillmodel,termdge futureprofile","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdxn termcyx",Extrovert,No preference,Structured / Process-driven / Logical,"termbec learnguide termdvx termagr effortapproach termahp termaqo reviewshare teamchoice termdiz termbqz termbec termbgc termdwn termdvx termagr effortapproach learnoutcome termebb termbev termbar termcsf termcoh termdxu termdwj termbxd termbev revieweffort termaqo termddb. termalg reviewshare teamchoice, termbec termdow termdvx termbut growththread termdra termalg termavq termbqz termbgc termdfc termahh termdxu termbkn termbte termcgj termbev termbiq termadj termbpi termbwd termcyv termddb. termbec termaaa termbeo contextfield methodthread termdvf termdta, termdiz termbec learnguide termdvx insightpoint termaqc studyframe termbec termdwn termbja reviewshare teamsystem termbev insightpoint contextfield termdxu goalnetwork termdvx termagr effortapproach termdta-termahf termcbw.",,Group 01,Unit 01,2025
45807.37847222222,Last0972,First0972,CID0972,PERSON_0972,First0972,Last0972,Grade 4,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termdks & learnsummary,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termdxn termcyx,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Extrovert,Extrovert,Creative / Explorer / Experimenter,termbec contextinsight termbpc effortapproach termcsi termaqo termddb termazy termbqz termdef optionpath termagm. termbrg contextfield mentorapproach termbev termbrg termdzc termdvx termdph termdsx termbhb termdoq. termbec futureview optionpath termdvx termagr termbet termalg termavq termaxw termaok termdxu termddg termbev termbgc termcto termdhy termagm.,,Group 06,Unit 11,2025
45807.37708333333,Last0973,First0973,CID0973,PERSON_0973,First0973,Last0973,Grade 3,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,methodfield termagc","termdks & learnsummary,termalt termctu,termdzz termajf / skillmodel","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,termbec futureview optionpath termdvx termdwn planpath effortapproach termadj termbgq termcbw termbev mentoranalysis termapf termcqc termdpc termbec termbgc termdnf termdxu termbkn termdqh termbev termdwn termadj termcnb,,Group 03,Unit 08,2025
45807.379166666666,Last0974,First0974,CID0974,PERSON_0974,First0974,Last0974,Grade 4,Mentee,,,,,,,,,,,Same role/function,"practicewindow termcyx / termaud growthmatch,effortframe / termduz,reviewmatch optionmodel / termbwl","termcsi termbkc,termalt termctu,resultroute termdvr","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termdxn termcyx",Introvert,No preference,Creative / Explorer / Experimenter,"practicenetwork termdxu termbhr (termbll supportsummary), termaum designprocess leadermatch termark termctp termbrx termdvx planwindow termdvx leaderprocess focuspoint termbio termdef termdwm termdvx termakf termbyz effortsignal termdvx growthfield valuepoint termbev supportinsight. termaum termbfx termcly termczl studychoice termdxu termdeh termcuf termbut termbfx termcpb termcag contextfield termaqc termcnm termcel.","termavq termaxw termdsx termamd termbcq termaqc termakz termdla termdvf termagm, growthfield termdwm termalh termbev termbfg termdvx termckx termbmu contextfield studyeffort termakk termdvx termamy termbqz growthrecord termayj termdpa termbmu termcay.",Group 06,Unit 06,2025
45807.37986111111,Last0975,First0975,CID0975,PERSON_0975,First0975,Last0975,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,plansignal / changeapproach","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termbhy termark practicepoint",Introvert,Extrovert,Structured / Process-driven / Logical,"termbec teaminsight termeae termawg termddb reviewshare impactprofile termdiz termbec termaaa termcrn termdzc termdvx termaqc termaef, termcuf termdzd termdvx termciy termbnl. termbec futurewindow termdvf effortapproach effortmatch, termdpd termdlp termdvu, termdpd termdlp termcua termasg, termbev termbot termaai. termbec termadw termbqz termatu termdzd effortapproach reviewroute termaqo termanz termalg termbls termbmm termbut termamd termchw termaqc termakz termcwm termbev termbec termdjn effortapproach skilltrack termeat termdvx termcto termdmk termaxw termcxp planwindow termcne termagm termdvx termagr termchw termaqc termakz termcwm termdvf termagm termbev termdze termadj. termdvf effortapproach termcvu, termbec futureview termdmn termdvx termagr effortapproach termahp contextfield termbgs termdvx termcws termdwn termbev termbvu termaqc methodeffort growthrecord termcqc termbgi termdvx mentoranalysis effortapproach learnoutcome termdql termcqc termdpc termdvx termdzu effortapproach termadj termcmg termbev termdma focusapproach.",,Group 01,Unit 03,2025
45807.38611111111,Last0959,First0959,CID0959,PERSON_0959,First0959,Last0959,Grade 5,Mentor,No preference,"termbtk/termajf,effortframe/termduz,reviewmatch optionmodel/termbwl","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termdpc termdvx termagr effortapproach termcim/valuegroup termavi,termdco termbhr contextgroup,termcay termdta-termahf termcyv termddb",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"reviewshare termaly termdxu 23termbsu termaph contextfield termaqc termciy termbnl termchk termbfg termdcd leaderprocess 4 termaqo termaqc termdtp termciy supportfield contextfield termaqc valuebridge termclp.  termbec termbut termdcd contextfield termdtj, termaym termbev changesummary efforteffort termdhy termcbn practicenetwork termbqz reviewmatch. termcda, termbec termdjn termbec termbut effortapproach reviewroute termaqo mentorbridge termbhr termbla termdvx termdch termalg effortapproach termahp termdvf termbyz effortgroup termcrm termdvx termcqj termdeh termbhr termeaq.",termbec termaaa termbeo effortapproach termbrx leaderprocess futureeffort termdzc termcra termbev termaqc termbla termdsx termamd termdss termbud leaderprocess termagm.  termbyz termaly termdiz termaoj termdvx termagr termdpy termdvx insightprocess termbev termdjn termayj termafg termaqk termark focusdialog termdvx termaqc termbob termddb termbwl.,,,,,,,,,,Group 06,Unit 12,2025
